Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('Unrealistic', 'Locations - Player-Owned')",1027,1952,0.007279,0.013835,0.000213,0.021113
"('Faction: Dark Brotherhood', ""Modder's Resource"")",233,1367,0.001651,0.009689,3.5e-05,0.01134
"('Guilds / Factions', 'New models')",572,2261,0.004054,0.016025,0.000602,0.020079
"('Official', 'New textures')",244,4507,0.001729,0.031943,0.000482,0.033672
"('Chargen', 'Hearthfire')",565,967,0.004004,0.006854,0.000135,0.010858
"('Translation', 'Czech')",2103,195,0.014905,0.001382,0.000283,0.016287
"('Spanish', 'Clothing')",806,1782,0.005712,0.01263,0.000276,0.018342
"('Scripted Events', 'Russian')",755,581,0.005351,0.004118,0.000276,0.009469
"('Lighting', 'Races - New')",760,438,0.005386,0.003104,0.000163,0.008491
"('Magic - Spells', 'Non-Playable Resource')",2019,301,0.01431,0.002133,9.2e-05,0.016443
"('Classes component', 'Environment - Other')",169,1225,0.001198,0.008682,0.00017,0.00988
"('Magic - Enchantments', 'NPC Trainers')",1012,264,0.007172,0.001871,0.000354,0.009044
"('Japanese', 'Armor - Shields')",417,1628,0.002955,0.011538,0.000156,0.014494
"('Audio - Music', 'French')",429,748,0.003041,0.005301,0.000206,0.008342
"('Spanish', 'Locations - Dungeons')",806,764,0.005712,0.005415,0.000177,0.011127
"('Faction: Thieves Guild', 'Polish')",251,544,0.001779,0.003856,3.5e-05,0.005635
"('Environment - Weather', 'Magic - Potions')",342,576,0.002424,0.004082,0.000156,0.006506
"('Fair and balanced', ""Modder's Resource"")",7082,1367,0.050193,0.009689,0.002218,0.059882
"('Faction: Companions', 'Creatures - Rideable')",281,275,0.001992,0.001949,5.7e-05,0.003941
"('Related to horses', 'Leveled Lists')",379,516,0.002686,0.003657,0.000177,0.006343
"('Classes component', 'Magic - Spells')",169,2019,0.001198,0.01431,0.000475,0.015507
"('For male characters', 'Hair')",3578,398,0.025359,0.002821,0.000822,0.02818
"('Quests', 'Clothing - Female')",843,1431,0.005975,0.010142,0.000496,0.016117
"('Performance Optimization', 'New textures')",604,4507,0.004281,0.031943,0.000765,0.036224
"('Items - Ingredients', 'Locations - Player-Owned')",748,1952,0.005301,0.013835,0.00134,0.019136
"('Not Lore-Friendly', 'Items - Clutter')",2051,1230,0.014536,0.008718,0.000489,0.023254
"('Environment - Water', 'Magic - Enchantments')",301,1012,0.002133,0.007172,0.000163,0.009306
"('Body models', 'Plants / Foliage')",503,452,0.003565,0.003204,0.000149,0.006768
"('Solstheim', 'Items - Leveled')",256,494,0.001814,0.003501,0.000156,0.005316
"('Faction: College of Winterhold', 'Anime')",221,715,0.001566,0.005068,2.8e-05,0.006634
"('Audio - Sound FX', 'Video')",587,253,0.00416,0.001793,0.000354,0.005953
"('Performance Optimization', 'Dawnguard')",604,1800,0.004281,0.012757,0.000177,0.017038
"('Cheating', 'Scripted Events')",997,755,0.007066,0.005351,0.000213,0.012417
"('Lighting', 'Translation')",760,2103,0.005386,0.014905,0.000156,0.020291
"('Lore-Friendly', 'Not Safe For Work')",8619,284,0.061087,0.002013,0.000354,0.063099
"('Faction: College of Winterhold', 'Guilds / Factions')",221,572,0.001566,0.004054,0.000333,0.00562
"('For male characters', 'Clothing')",3578,1782,0.025359,0.01263,0.004827,0.037989
"('Video', 'Magic - Enchantments')",253,1012,0.001793,0.007172,0.000198,0.008966
"('Gameplay Effects/Changes', 'Races - New')",3718,438,0.026351,0.003104,0.000595,0.029455
"('New textures', 'Clothing')",4507,1782,0.031943,0.01263,0.003976,0.044573
"('Anime', 'Sexy/Skimpy')",715,1268,0.005068,0.008987,0.000978,0.014054
"('Environment - Sky', 'User Interface')",435,594,0.003083,0.00421,0.000135,0.007293
"('Saved games', 'Dawnguard')",974,1800,0.006903,0.012757,0.000276,0.019661
"('Scripted Events', 'Non-Playable Resource')",755,301,0.005351,0.002133,7.8e-05,0.007484
"('Russian', 'Items - Ingredients')",581,748,0.004118,0.005301,0.000206,0.009419
"('Related to Movies/TV/Other Games', 'Solstheim')",1019,256,0.007222,0.001814,8.5e-05,0.009036
"('Faction: Dark Brotherhood', 'Audio - Voices')",233,494,0.001651,0.003501,0.000113,0.005153
"('Replacer', 'Dragonborn')",3268,1519,0.023162,0.010766,0.000773,0.033927
"('Creatures', 'Dawnguard')",1103,1800,0.007817,0.012757,0.001042,0.020575
"('Environment - Sky', 'Items - Ingredients')",435,748,0.003083,0.005301,0.00022,0.008384
"('Gameplay Effects/Changes', 'Other languages')",3718,619,0.026351,0.004387,0.000695,0.030738
"('Humor, Joke or Just for Fun', 'English')",1282,12126,0.009086,0.085942,0.005294,0.095028
"('Audio - Voices', 'Items - Furniture')",494,706,0.003501,0.005004,0.000291,0.008505
"('For male characters', 'Not Lore-Friendly')",3578,2051,0.025359,0.014536,0.002573,0.039895
"('Faction: Thieves Guild', 'Races - Modified')",251,595,0.001779,0.004217,5.7e-05,0.005996
"('Replacer', 'New textures')",3268,4507,0.023162,0.031943,0.011397,0.055105
"('Audio - Voices', 'Birthsigns')",494,59,0.003501,0.000418,9.2e-05,0.003919
"('Creatures - Rideable', 'Dawnguard')",275,1800,0.001949,0.012757,0.000347,0.014706
"('Audio - Sound FX', 'Czech')",587,195,0.00416,0.001382,7.8e-05,0.005542
"('Races - New', 'SKSE (Skyrim Script Extender)')",438,1199,0.003104,0.008498,0.000248,0.011602
"('Nudity', 'Magic - Enchantments')",336,1012,0.002381,0.007172,6.4e-05,0.009554
"('For male characters', 'Video')",3578,253,0.025359,0.001793,0.000227,0.027152
"('Lighting', 'Video')",760,253,0.005386,0.001793,0.000404,0.00718
"('Companions', 'Leveled Lists')",2791,516,0.019781,0.003657,0.000376,0.023438
"('Books', 'Clothing - Female')",1045,1431,0.007406,0.010142,0.000865,0.017548
"('Animation - Modified', 'Japanese')",364,417,0.00258,0.002955,9.9e-05,0.005535
"('Clothing - Female', 'Locations - Player-Owned')",1431,1952,0.010142,0.013835,0.000659,0.023977
"('NPC Trainers', 'Utilities for Modders')",264,478,0.001871,0.003388,7.8e-05,0.005259
"('Faction: Thieves Guild', 'Guilds / Factions')",251,572,0.001779,0.004054,0.00061,0.005833
"('Audio - Music', 'Environment - Other')",429,1225,0.003041,0.008682,0.000354,0.011723
"('Poses', 'Magic - Enchantments')",122,1012,0.000865,0.007172,8.5e-05,0.008037
"('Related to vampires', 'Japanese')",680,417,0.004819,0.002955,5.7e-05,0.007775
"('Official', 'Utilities for Players')",244,947,0.001729,0.006712,0.000156,0.008441
"('Races - New', 'Japanese')",438,417,0.003104,0.002955,5.7e-05,0.00606
"('Faction: Companions', 'Tutorials for Players')",281,204,0.001992,0.001446,2.1e-05,0.003437
"('Fair and balanced', 'Environment - Sky')",7082,435,0.050193,0.003083,0.000631,0.053276
"('Humor, Joke or Just for Fun', 'Sexy/Skimpy')",1282,1268,0.009086,0.008987,0.000517,0.018073
"('Faction: Dark Brotherhood', 'NPCs')",233,3220,0.001651,0.022822,0.000461,0.024473
"('Items - Furniture', 'NPC Vendors')",706,973,0.005004,0.006896,0.001063,0.0119
"('Faction: Thieves Guild', 'Sexy/Skimpy')",251,1268,0.001779,0.008987,9.2e-05,0.010766
"('Compilation', 'Unrealistic')",406,1027,0.002877,0.007279,0.000241,0.010156
"('Gameplay Effects/Changes', 'English')",3718,12126,0.026351,0.085942,0.014536,0.112293
"('Environment - Other', 'Lore-Friendly')",1225,8619,0.008682,0.061087,0.004189,0.069769
"('Replacer', 'Unrealistic')",3268,1027,0.023162,0.007279,0.00095,0.03044
"('Replacer', 'Plants / Foliage')",3268,452,0.023162,0.003204,0.000489,0.026365
"('Sexy/Skimpy', 'Dawnguard')",1268,1800,0.008987,0.012757,0.00034,0.021744
"('Armor - Shields', 'Magic - Spells')",1628,2019,0.011538,0.01431,0.001091,0.025848
"('Related to horses', 'Magic - Potions')",379,576,0.002686,0.004082,0.000184,0.006768
"('Related to vampires', 'Leveled Lists')",680,516,0.004819,0.003657,0.000276,0.008477
"('Faction: Thieves Guild', 'Environment - Weather')",251,342,0.001779,0.002424,5e-05,0.004203
"('Japanese', 'Tutorials for Players')",417,204,0.002955,0.001446,6.4e-05,0.004401
"('Poses', 'Czech')",122,195,0.000865,0.001382,1.4e-05,0.002247
"('Audio - Sound FX', 'New models')",587,2261,0.00416,0.016025,0.000773,0.020185
"('ENB Preset', 'Performance Optimization')",76,604,0.000539,0.004281,9.9e-05,0.004819
"('Nudity', 'Sexy/Skimpy')",336,1268,0.002381,0.008987,0.001382,0.011368
"('Hair', 'Not Lore-Friendly')",398,2051,0.002821,0.014536,0.000376,0.017357
"('For male characters', 'Environment - Weather')",3578,342,0.025359,0.002424,0.000163,0.027783
"('Scripted Events', 'Translation')",755,2103,0.005351,0.014905,0.000248,0.020256
"('Armor - Shields', 'Locations - Player-Owned')",1628,1952,0.011538,0.013835,0.000907,0.025373
"('Locations - Player-Owned', 'User Interface')",1952,594,0.013835,0.00421,0.000106,0.018045
"('Related to Movies/TV/Other Games', 'Audio - Voices')",1019,494,0.007222,0.003501,0.000503,0.010723
"('Italian', 'Creatures')",723,1103,0.005124,0.007817,0.000213,0.012942
"('Locations - Caverns', 'Locations - Player-Owned')",441,1952,0.003126,0.013835,0.001531,0.01696
"('Gameplay Effects/Changes', ""Modder's Resource"")",3718,1367,0.026351,0.009689,0.001028,0.03604
"('Chargen', 'Performance Optimization')",565,604,0.004004,0.004281,0.000255,0.008285
"('Hair', 'Non-Playable Resource')",398,301,0.002821,0.002133,2.8e-05,0.004954
"('Related to horses', 'Armor - Shields')",379,1628,0.002686,0.011538,0.000291,0.014224
"('Animation - New', 'Unrealistic')",269,1027,0.001907,0.007279,0.000156,0.009185
"('NPC Vendors', 'Tutorials for Players')",973,204,0.006896,0.001446,0.000106,0.008342
"('Fair and balanced', 'Magic - Spells')",7082,2019,0.050193,0.01431,0.005783,0.064503
"('Chargen', 'Other languages')",565,619,0.004004,0.004387,0.00017,0.008392
"('Face models', 'Magic - Potions')",771,576,0.005464,0.004082,0.00017,0.009547
"('Other languages', 'Locations - Dungeons')",619,764,0.004387,0.005415,0.000163,0.009802
"('Italian', 'Russian')",723,581,0.005124,0.004118,0.0018,0.009242
"('Faction: Thieves Guild', 'Clothing - Female')",251,1431,0.001779,0.010142,0.000142,0.011921
"('Environment - Sky', 'SKSE (Skyrim Script Extender)')",435,1199,0.003083,0.008498,0.000163,0.011581
"('Compilation', 'Magic - Spells')",406,2019,0.002877,0.01431,0.00039,0.017187
"('Face models', 'German')",771,1083,0.005464,0.007676,0.00022,0.01314
"('Faction: Companions', 'Non-Playable Resource')",281,301,0.001992,0.002133,2.1e-05,0.004125
"('Face models', 'Quests')",771,843,0.005464,0.005975,0.000248,0.011439
"('Faction: Thieves Guild', 'Audio - Music')",251,429,0.001779,0.003041,8.5e-05,0.004819
"('ENB Preset', 'English')",76,12126,0.000539,0.085942,0.000142,0.086481
"('Clothing - Male', 'Items - Ingredients')",1051,748,0.007449,0.005301,0.000758,0.01275
"('Clothing - Female', 'Tutorials for Modders')",1431,221,0.010142,0.001566,6.4e-05,0.011708
"('Japanese', 'Magic - Enchantments')",417,1012,0.002955,0.007172,0.000128,0.010128
"('Faction: Companions', 'Video')",281,253,0.001992,0.001793,5.7e-05,0.003785
"('Performance Optimization', 'Non-Playable Resource')",604,301,0.004281,0.002133,0.000206,0.006414
"('Audio - Voices', 'English')",494,12126,0.003501,0.085942,0.002339,0.089443
"('Races - New', 'Items - Leveled')",438,494,0.003104,0.003501,0.000198,0.006605
"('For female characters', 'SKSE (Skyrim Script Extender)')",4508,1199,0.03195,0.008498,0.001963,0.040448
"('Sexy/Skimpy', 'Locations - Player-Owned')",1268,1952,0.008987,0.013835,0.000156,0.022822
"('Environment - Weather', 'Dawnguard')",342,1800,0.002424,0.012757,0.000184,0.015181
"('Environment - Water', 'Hearthfire')",301,967,0.002133,0.006854,0.00012,0.008987
"('ENB Preset', 'Not Lore-Friendly')",76,2051,0.000539,0.014536,7e-06,0.015075
"('Audio - Music', ""Modder's Resource"")",429,1367,0.003041,0.009689,0.000191,0.012729
"('Audio - Sound FX', 'Polish')",587,544,0.00416,0.003856,0.00012,0.008016
"('New Lands', 'NPC Trainers')",460,264,0.00326,0.001871,0.000305,0.005131
"('Creatures - Rideable', 'Magic - Spells')",275,2019,0.001949,0.01431,0.00061,0.016259
"('Classes component', 'Not Lore-Friendly')",169,2051,0.001198,0.014536,9.9e-05,0.015734
"('Body models', 'Guilds / Factions')",503,572,0.003565,0.004054,0.000163,0.007619
"('Chargen', 'Spanish')",565,806,0.004004,0.005712,0.000149,0.009717
"('German', 'Utilities for Players')",1083,947,0.007676,0.006712,0.000461,0.014387
"('Not Lore-Friendly', 'Books')",2051,1045,0.014536,0.007406,0.000361,0.021943
"('Replacer', 'Cheating')",3268,997,0.023162,0.007066,0.00022,0.030228
"('Audio - Music', 'Items - Furniture')",429,706,0.003041,0.005004,0.000312,0.008044
"('Environment - Other', 'Non-Playable Resource')",1225,301,0.008682,0.002133,9.9e-05,0.010815
"('Not Lore-Friendly', 'Tutorials for Modders')",2051,221,0.014536,0.001566,5e-05,0.016103
"('Fair and balanced', 'Animation - Modified')",7082,364,0.050193,0.00258,0.000808,0.052773
"('Body models', 'Classes component')",503,169,0.003565,0.001198,0.000184,0.004763
"('Body models', 'Hair')",503,398,0.003565,0.002821,0.000808,0.006386
"('Companions', 'Faction: Dark Brotherhood')",2791,233,0.019781,0.001651,0.000425,0.021432
"('NPC Trainers', 'Hearthfire')",264,967,0.001871,0.006854,0.000177,0.008725
"('Not Safe For Work', 'Clothing - Male')",284,1051,0.002013,0.007449,3.5e-05,0.009462
"('New textures', 'Utilities for Modders')",4507,478,0.031943,0.003388,0.000241,0.035331
"('Quests', 'Not Lore-Friendly')",843,2051,0.005975,0.014536,0.000454,0.020511
"('Poses', 'Items - Leveled')",122,494,0.000865,0.003501,7.8e-05,0.004366
"('Locations - Caverns', 'Weapons')",441,3646,0.003126,0.025841,0.000999,0.028966
"('Solstheim', 'Face models')",256,771,0.001814,0.005464,8.5e-05,0.007279
"('Fair and balanced', 'Animation - New')",7082,269,0.050193,0.001907,0.000787,0.0521
"('New textures', 'Magic - Spells')",4507,2019,0.031943,0.01431,0.001573,0.046253
"('Faction: Thieves Guild', 'Magic - Enchantments')",251,1012,0.001779,0.007172,0.00012,0.008951
"('Companions', 'French')",2791,748,0.019781,0.005301,0.000673,0.025082
"('Nudity', 'Spanish')",336,806,0.002381,0.005712,3.5e-05,0.008094
"('For female characters', 'Environment - Weather')",4508,342,0.03195,0.002424,0.000163,0.034374
"('Cheating', 'Non-Playable Resource')",997,301,0.007066,0.002133,7.8e-05,0.009199
"('Companions', 'User Interface')",2791,594,0.019781,0.00421,0.000113,0.023991
"('Related to horses', 'Russian')",379,581,0.002686,0.004118,0.000156,0.006804
"('Scripted Events', 'Japanese')",755,417,0.005351,0.002955,9.2e-05,0.008306
"('Races - Modified', 'Unrealistic')",595,1027,0.004217,0.007279,0.000198,0.011496
"('Body models', 'Clothing')",503,1782,0.003565,0.01263,0.00068,0.016195
"('New models', 'Locations - Buildings')",2261,1693,0.016025,0.011999,0.001481,0.028024
"('Environment - Sky', 'Leveled Lists')",435,516,0.003083,0.003657,0.000149,0.00674
"('Hair', 'Lighting')",398,760,0.002821,0.005386,0.000142,0.008207
"('Leveled Lists', 'Locations - Player-Owned')",516,1952,0.003657,0.013835,0.000361,0.017492
"('Video', 'NPCs')",253,3220,0.001793,0.022822,0.000439,0.024615
"('Unbalanced', 'NPC Trainers')",934,264,0.00662,0.001871,9.9e-05,0.008491
"('Quests', 'French')",843,748,0.005975,0.005301,0.000276,0.011276
"('Not Safe For Work', 'Translation')",284,2103,0.002013,0.014905,2.8e-05,0.016918
"('Related to vampires', 'Creatures - Rideable')",680,275,0.004819,0.001949,0.000184,0.006768
"('Other languages', 'Non-Playable Resource')",619,301,0.004387,0.002133,0.000113,0.00652
"('Locations - Buildings', 'Dragonborn')",1693,1519,0.011999,0.010766,0.00168,0.022765
"('Audio - Sound FX', 'Environment - Water')",587,301,0.00416,0.002133,0.000305,0.006294
"('Hair', 'Italian')",398,723,0.002821,0.005124,6.4e-05,0.007945
"('Audio - Voices', 'Italian')",494,723,0.003501,0.005124,0.000113,0.008625
"('Cheating', 'NPC Vendors')",997,973,0.007066,0.006896,0.000333,0.013962
"('Fair and balanced', 'Tutorials for Players')",7082,204,0.050193,0.001446,0.000468,0.051639
"('Environment - Other', 'Items - Ingredients')",1225,748,0.008682,0.005301,0.000631,0.013983
"('Races - Modified', 'Hearthfire')",595,967,0.004217,0.006854,0.000163,0.011071
"('Clothing - Female', 'Weapons')",1431,3646,0.010142,0.025841,0.001857,0.035983
"('Audio - Sound FX', 'Spanish')",587,806,0.00416,0.005712,0.000156,0.009873
"('Polish', 'Utilities for Players')",544,947,0.003856,0.006712,0.000269,0.010567
"('Not Lore-Friendly', 'Spanish')",2051,806,0.014536,0.005712,0.00012,0.020249
"('New Lands', 'Armor - Shields')",460,1628,0.00326,0.011538,0.000461,0.014799
"('Companion Friendly', 'Humor, Joke or Just for Fun')",3345,1282,0.023707,0.009086,0.001517,0.032794
"('Animation - New', 'Guilds / Factions')",269,572,0.001907,0.004054,0.00017,0.005961
"('Compilation', 'Italian')",406,723,0.002877,0.005124,0.000142,0.008002
"('Environment - Other', 'Clothing - Male')",1225,1051,0.008682,0.007449,0.000326,0.016131
"('Companions', 'Locations - Caverns')",2791,441,0.019781,0.003126,0.000666,0.022907
"('Lore-Friendly', 'Utilities for Modders')",8619,478,0.061087,0.003388,0.000567,0.064474
"('Related to Movies/TV/Other Games', 'Sexy/Skimpy')",1019,1268,0.007222,0.008987,0.000361,0.016209
"('Races - Modified', 'Utilities for Players')",595,947,0.004217,0.006712,0.000241,0.010929
"('Faction: College of Winterhold', 'Locations - Dungeons')",221,764,0.001566,0.005415,0.000135,0.006981
"('Audio - Voices', 'Russian')",494,581,0.003501,0.004118,0.000163,0.007619
"('Birthsigns', 'New Lands')",59,460,0.000418,0.00326,8.5e-05,0.003678
"('New textures', 'Italian')",4507,723,0.031943,0.005124,0.000822,0.037067
"('Faction: Thieves Guild', 'Poses')",251,122,0.001779,0.000865,7.1e-05,0.002644
"('Creatures - Rideable', 'User Interface')",275,594,0.001949,0.00421,7.1e-05,0.006159
"('Environment - Other', 'Czech')",1225,195,0.008682,0.001382,0.000198,0.010064
"('Not Lore-Friendly', 'Russian')",2051,581,0.014536,0.004118,0.000128,0.018654
"('German', 'Locations - Buildings')",1083,1693,0.007676,0.011999,0.000645,0.019675
"('Birthsigns', 'Translation')",59,2103,0.000418,0.014905,3.5e-05,0.015323
"('Animation - New', 'Italian')",269,723,0.001907,0.005124,7.1e-05,0.007031
"('New models', 'English')",2261,12126,0.016025,0.085942,0.009894,0.101967
"('Replacer', 'Non-Playable Resource')",3268,301,0.023162,0.002133,0.000227,0.025295
"('Audio - Sound FX', 'Lighting')",587,760,0.00416,0.005386,0.000425,0.009547
"('Not Safe For Work', 'German')",284,1083,0.002013,0.007676,6.4e-05,0.009689
"('Official', 'Anime')",244,715,0.001729,0.005068,7.8e-05,0.006797
"('Not Safe For Work', 'Unrealistic')",284,1027,0.002013,0.007279,0.000843,0.009292
"('Humor, Joke or Just for Fun', 'Non-Playable Resource')",1282,301,0.009086,0.002133,0.000163,0.011219
