tag_tuple,tag1_count,tag2_count,ratio
"('Unrealistic', 'Non-Playable Resource')",57,18,3.1666666666666665
"('Magic - Enchantments', 'Dragonborn')",39,41,0.9512195121951219
"('Russian', 'Items - Ingredients')",28,21,1.3333333333333333
"('Audio - Music', 'French')",26,41,0.6341463414634146
"('Body models', 'Magic - Spells')",31,80,0.3875
"('Lighting', 'English')",38,459,0.08278867102396514
"('Gameplay Effects/Changes', 'Animation - Modified')",168,17,9.882352941176471
"('Birthsigns', 'Tutorials for Modders')",3,12,0.25
"('Animation - New', 'Audio - Music')",7,26,0.2692307692307692
"('Russian', 'Locations - Caverns')",28,13,2.1538461538461537
"('Czech', 'Magic - Potions')",8,14,0.5714285714285714
"('Czech', 'Magic - Spells')",8,80,0.1
"('For male characters', 'Magic - Potions')",180,14,12.857142857142858
"('Face models', 'Magic - Spells')",37,80,0.4625
"('Spanish', 'Magic - Enchantments')",45,39,1.1538461538461537
"('For female characters', 'New Lands')",209,18,11.61111111111111
"('Sexy/Skimpy', 'Locations - Player-Owned')",103,51,2.019607843137255
"('Face models', 'Races - Modified')",37,31,1.1935483870967742
"('For female characters', 'Quests')",209,25,8.36
"('Companion Friendly', 'Faction: Thieves Guild')",137,3,45.666666666666664
"('Clothing - Female', 'Locations - Player-Owned')",86,51,1.6862745098039216
"('Related to vampires', 'New Lands')",23,18,1.2777777777777777
"('Faction: College of Winterhold', 'Gameplay Effects/Changes')",8,168,0.047619047619047616
"('Italian', 'Locations - World Map')",29,34,0.8529411764705882
"('Not Safe For Work', 'Weapons')",39,176,0.2215909090909091
"('Clothing - Female', 'Locations - Dungeons')",86,29,2.9655172413793105
"('Chargen', 'Lore-Friendly')",26,322,0.08074534161490683
"('Fair and balanced', 'Not Lore-Friendly')",292,76,3.8421052631578947
"('New models', 'Items - Leveled')",100,15,6.666666666666667
"('Environment - Other', 'Utilities for Modders')",62,26,2.3846153846153846
"('Companion Friendly', 'Saved games')",137,98,1.3979591836734695
"('Audio - Sound FX', 'Not Safe For Work')",40,39,1.0256410256410255
"('NPCs', 'Utilities for Players')",115,63,1.8253968253968254
"('Birthsigns', 'Weapons')",3,176,0.017045454545454544
"('Faction: College of Winterhold', 'Magic - Spells')",8,80,0.1
"('Related to horses', 'Japanese')",16,21,0.7619047619047619
"('Scripted Events', 'SKSE (Skyrim Script Extender)')",23,27,0.8518518518518519
"('For male characters', 'Scripted Events')",180,23,7.826086956521739
"('Fair and balanced', 'Locations - Caverns')",292,13,22.46153846153846
"('Magic - Spells', 'NPCs')",80,115,0.6956521739130435
"('Races - Modified', 'Weapons')",31,176,0.17613636363636365
"('Compilation', 'Locations - Player-Owned')",16,51,0.3137254901960784
"('Audio - Music', 'Locations - Caverns')",26,13,2.0
"('Japanese', 'Non-Playable Resource')",21,18,1.1666666666666667
"('Clothing', 'Tutorials for Players')",85,18,4.722222222222222
"('Locations - Dungeons', 'Magic - Potions')",29,14,2.0714285714285716
"('Birthsigns', 'Locations - Dungeons')",3,29,0.10344827586206896
"('Official', 'Books')",11,38,0.2894736842105263
"('Cheating', 'Fair and balanced')",50,292,0.17123287671232876
"('Compilation', 'Scripted Events')",16,23,0.6956521739130435
"('Humor, Joke or Just for Fun', 'Italian')",58,29,2.0
"('Items - Furniture', 'Magic - Spells')",19,80,0.2375
"('Companion Friendly', 'Magic - Potions')",137,14,9.785714285714286
"('Not Lore-Friendly', 'Not Safe For Work')",76,39,1.9487179487179487
"('Gameplay Effects/Changes', 'Animation - New')",168,7,24.0
"('Replacer', 'Body models')",255,31,8.225806451612904
"('Italian', 'Items - Leveled')",29,15,1.9333333333333333
"('Audio - Voices', 'Weapons')",22,176,0.125
"('Other languages', 'Non-Playable Resource')",30,18,1.6666666666666667
"('For male characters', 'Items - Clutter')",180,46,3.9130434782608696
"('Items - Apparatus', ""Modder's Resource"")",22,68,0.3235294117647059
"('Classes component', 'Magic - Potions')",4,14,0.2857142857142857
"('Unrealistic', 'German')",57,57,1.0
"('Gameplay Effects/Changes', 'Weapons')",168,176,0.9545454545454546
"('Russian', 'Locations - World Map')",28,34,0.8235294117647058
"('Animation - New', 'Video')",7,11,0.6363636363636364
"('For male characters', 'Gameplay Effects/Changes')",180,168,1.0714285714285714
"('Races - Modified', 'Clothing')",31,85,0.36470588235294116
"('Compilation', 'Creatures - Rideable')",16,5,3.2
"('Anime', 'NPCs')",27,115,0.23478260869565218
"('Compilation', 'Russian')",16,28,0.5714285714285714
"('Companion Friendly', 'Locations - Caverns')",137,13,10.538461538461538
"('Related to Movies/TV/Other Games', 'New Lands')",64,18,3.5555555555555554
"('Environment - Sky', 'Locations - Buildings')",21,55,0.38181818181818183
"('Environment - Weather', 'Magic - Enchantments')",14,39,0.358974358974359
"('For male characters', 'Video')",180,11,16.363636363636363
"('Fair and balanced', 'Audio - Music')",292,26,11.23076923076923
"('Fair and balanced', 'Items - Leveled')",292,15,19.466666666666665
"('For male characters', 'Magic - Spells')",180,80,2.25
"('Related to horses', 'Italian')",16,29,0.5517241379310345
"('Gameplay Effects/Changes', 'NPCs')",168,115,1.4608695652173913
"('Classes component', 'Polish')",4,23,0.17391304347826086
"('English', 'NPC Trainers')",459,8,57.375
"('Animation - Modified', 'User Interface')",17,39,0.4358974358974359
"('Other languages', ""Modder's Resource"")",30,68,0.4411764705882353
"('Races - Modified', 'Not Safe For Work')",31,39,0.7948717948717948
"('For female characters', 'Items - Leveled')",209,15,13.933333333333334
"('German', 'Magic - Potions')",57,14,4.071428571428571
"('Companions', 'Items - Leveled')",85,15,5.666666666666667
"('Animation - New', 'English')",7,459,0.015250544662309368
"('For female characters', 'Tutorials for Players')",209,18,11.61111111111111
"('For female characters', 'Official')",209,11,19.0
"('Related to Movies/TV/Other Games', 'Items - Clutter')",64,46,1.391304347826087
"('Face models', 'Leveled Lists')",37,21,1.7619047619047619
"('Plants / Foliage', 'Tutorials for Modders')",15,12,1.25
"('Translation', 'Unrealistic')",110,57,1.9298245614035088
"('Gameplay Effects/Changes', 'Locations - Dungeons')",168,29,5.793103448275862
"('Clothing - Female', 'Locations - Buildings')",86,55,1.5636363636363637
"('French', 'Locations - Player-Owned')",41,51,0.803921568627451
"('French', 'NPC Vendors')",41,33,1.2424242424242424
"('Animation - New', 'New models')",7,100,0.07
"('Items - Ingredients', 'Magic - Enchantments')",21,39,0.5384615384615384
"('Related to MLP', 'New textures')",1,340,0.0029411764705882353
"('Translation', 'Items - Furniture')",110,19,5.7894736842105265
"('Companion Friendly', 'Items - Clutter')",137,46,2.9782608695652173
"('Sexy/Skimpy', 'Locations - Buildings')",103,55,1.8727272727272728
"('Gameplay Effects/Changes', 'Other languages')",168,30,5.6
"('Guilds / Factions', 'Creatures')",20,46,0.43478260869565216
"('Quests', 'Dawnguard')",25,33,0.7575757575757576
"('Related to Movies/TV/Other Games', 'Environment - Sky')",64,21,3.0476190476190474
"('Related to vampires', 'German')",23,57,0.40350877192982454
"('Face models', 'Russian')",37,28,1.3214285714285714
"('Scripted Events', 'Items - Clutter')",23,46,0.5
"('Armor - Shields', 'Items - Ingredients')",74,21,3.5238095238095237
"('Animation - New', 'Locations - Dungeons')",7,29,0.2413793103448276
"('Environment - Water', 'Locations - Buildings')",10,55,0.18181818181818182
"('Hair', 'Armor - Shields')",13,74,0.17567567567567569
"('Leveled Lists', 'Creatures - Rideable')",21,5,4.2
"('Czech', 'NPC Vendors')",8,33,0.24242424242424243
"('Birthsigns', 'Armor - Shields')",3,74,0.04054054054054054
"('Animation - Modified', 'Locations - Caverns')",17,13,1.3076923076923077
"('Polish', ""Modder's Resource"")",23,68,0.3382352941176471
"('New models', 'Polish')",100,23,4.3478260869565215
"('For male characters', 'Japanese')",180,21,8.571428571428571
"('Czech', 'Polish')",8,23,0.34782608695652173
"('Armor - Shields', 'Dawnguard')",74,33,2.242424242424242
"('Face models', 'New Lands')",37,18,2.0555555555555554
"('Not Lore-Friendly', 'Japanese')",76,21,3.619047619047619
"('Unbalanced', 'New models')",32,100,0.32
"('Chargen', 'Hearthfire')",26,12,2.1666666666666665
"('Faction: Companions', 'Creatures')",4,46,0.08695652173913043
"('Lore-Friendly', 'Dragonborn')",322,41,7.853658536585366
"('Items - Apparatus', 'Dawnguard')",22,33,0.6666666666666666
"('Environment - Water', 'New Lands')",10,18,0.5555555555555556
"('Magic - Enchantments', 'NPCs')",39,115,0.3391304347826087
"('Spanish', 'Weapons')",45,176,0.2556818181818182
"('Other languages', 'Utilities for Players')",30,63,0.47619047619047616
"('Companions', 'Tutorials for Modders')",85,12,7.083333333333333
"('Related to Movies/TV/Other Games', 'Non-Playable Resource')",64,18,3.5555555555555554
"('For female characters', 'Magic - Enchantments')",209,39,5.358974358974359
"('Fair and balanced', 'Races - New')",292,22,13.272727272727273
"('Humor, Joke or Just for Fun', 'Creatures')",58,46,1.2608695652173914
"('Other languages', 'Clothing')",30,85,0.35294117647058826
"('New models', 'Unrealistic')",100,57,1.7543859649122806
"('Items - Leveled', ""Modder's Resource"")",15,68,0.22058823529411764
"('Unbalanced', 'Magic - Spells')",32,80,0.4
"('Audio - Music', 'Items - Furniture')",26,19,1.368421052631579
"('Related to horses', 'Items - Ingredients')",16,21,0.7619047619047619
"('Compilation', 'Classes component')",16,4,4.0
"('Clothing - Female', 'NPCs')",86,115,0.7478260869565218
"('Chargen', 'Items - Leveled')",26,15,1.7333333333333334
"('Spanish', 'NPC Vendors')",45,33,1.3636363636363635
"('Sexy/Skimpy', 'Utilities for Modders')",103,26,3.9615384615384617
"('Translation', 'Japanese')",110,21,5.238095238095238
"('NPC Vendors', 'Utilities for Players')",33,63,0.5238095238095238
"('New models', 'Japanese')",100,21,4.761904761904762
"('Clothing - Female', 'Tutorials for Modders')",86,12,7.166666666666667
"('Humor, Joke or Just for Fun', 'Dragonborn')",58,41,1.4146341463414633
"('Face models', 'Utilities for Players')",37,63,0.5873015873015873
"('Official', 'New textures')",11,340,0.03235294117647059
"('Audio - Sound FX', 'Armor - Shields')",40,74,0.5405405405405406
"('Companions', 'Environment - Weather')",85,14,6.071428571428571
"('Birthsigns', 'Items - Leveled')",3,15,0.2
"('Replacer', 'Environment - Water')",255,10,25.5
"('For female characters', 'Audio - Voices')",209,22,9.5
"('Locations - Buildings', 'Magic - Enchantments')",55,39,1.4102564102564104
"('Compilation', 'New Lands')",16,18,0.8888888888888888
"('Environment - Water', 'Clothing - Male')",10,47,0.2127659574468085
"('Tutorials for Players', 'Utilities for Players')",18,63,0.2857142857142857
"('Not Lore-Friendly', 'Books')",76,38,2.0
"('Locations - Caverns', 'Locations - Player-Owned')",13,51,0.2549019607843137
"('Body models', 'French')",31,41,0.7560975609756098
"('Environment - Weather', 'Guilds / Factions')",14,20,0.7
"('Face models', 'Hair')",37,13,2.8461538461538463
"('Unrealistic', 'Items - Furniture')",57,19,3.0
"('For male characters', 'NPC Trainers')",180,8,22.5
"('Cheating', 'Saved games')",50,98,0.5102040816326531
"('English', 'Items - Clutter')",459,46,9.978260869565217
"('Nudity', 'Saved games')",64,98,0.6530612244897959
"('Audio - Sound FX', 'NPC Vendors')",40,33,1.2121212121212122
"(""Modder's Resource"", 'Utilities for Modders')",68,26,2.6153846153846154
"('Clothing', 'Locations - World Map')",85,34,2.5
"('Chargen', 'Guilds / Factions')",26,20,1.3
"('Unbalanced', 'Utilities for Modders')",32,26,1.2307692307692308
"('Animation - Modified', 'Environment - Sky')",17,21,0.8095238095238095
"('Audio - Music', 'Leveled Lists')",26,21,1.2380952380952381
"('Chargen', 'Quests')",26,25,1.04
"('Audio - Music', 'Not Lore-Friendly')",26,76,0.34210526315789475
"('New models', 'Items - Clutter')",100,46,2.1739130434782608
"('Performance Optimization', 'Items - Ingredients')",33,21,1.5714285714285714
"('Gameplay Effects/Changes', 'Environment - Sky')",168,21,8.0
"('Environment - Sky', 'Leveled Lists')",21,21,1.0
"('Related to horses', 'Clothing')",16,85,0.18823529411764706
"('Races - New', 'Not Lore-Friendly')",22,76,0.2894736842105263
"('Leveled Lists', 'Magic - Spells')",21,80,0.2625
"('For male characters', 'Plants / Foliage')",180,15,12.0
"('Performance Optimization', 'Creatures - Rideable')",33,5,6.6
"('Guilds / Factions', 'Items - Apparatus')",20,22,0.9090909090909091
"('Faction: Dark Brotherhood', 'Clothing - Female')",5,86,0.05813953488372093
"('Races - Modified', 'Sexy/Skimpy')",31,103,0.30097087378640774
"('Locations - Player-Owned', 'NPC Vendors')",51,33,1.5454545454545454
"('French', 'Locations - Buildings')",41,55,0.7454545454545455
"('Environment - Weather', 'Video')",14,11,1.2727272727272727
"('Clothing - Female', 'Tutorials for Players')",86,18,4.777777777777778
"('For male characters', 'Italian')",180,29,6.206896551724138
"('New models', 'NPC Vendors')",100,33,3.0303030303030303
"('Items - Ingredients', 'Dragonborn')",21,41,0.5121951219512195
"('Animation - Modified', 'Nudity')",17,64,0.265625
"('Audio - Music', 'Magic - Potions')",26,14,1.8571428571428572
"('Face models', 'Humor, Joke or Just for Fun')",37,58,0.6379310344827587
"('Chargen', 'Weapons')",26,176,0.14772727272727273
"('New Lands', 'Magic - Enchantments')",18,39,0.46153846153846156
"('Faction: Companions', 'Humor, Joke or Just for Fun')",4,58,0.06896551724137931
"('Items - Apparatus', 'Items - Clutter')",22,46,0.4782608695652174
"('Magic - Enchantments', 'Weapons')",39,176,0.2215909090909091
"('Companions', 'English')",85,459,0.18518518518518517
"('Replacer', ""Modder's Resource"")",255,68,3.75
"('Faction: College of Winterhold', 'Not Lore-Friendly')",8,76,0.10526315789473684
"('Companion Friendly', 'Body models')",137,31,4.419354838709677
"('Related to vampires', 'Body models')",23,31,0.7419354838709677
"('Fair and balanced', 'French')",292,41,7.121951219512195
"('Audio - Voices', 'Quests')",22,25,0.88
"('Related to Movies/TV/Other Games', 'Saved games')",64,98,0.6530612244897959
"('Compilation', 'German')",16,57,0.2807017543859649
"('Compilation', 'Environment - Weather')",16,14,1.1428571428571428
"('Body models', 'Clothing - Female')",31,86,0.36046511627906974
"('Environment - Water', 'Italian')",10,29,0.3448275862068966
"('Performance Optimization', 'Audio - Music')",33,26,1.2692307692307692
"('For female characters', 'French')",209,41,5.097560975609756
"('Sexy/Skimpy', 'Non-Playable Resource')",103,18,5.722222222222222
"('Quests', 'Locations - Dungeons')",25,29,0.8620689655172413
"('Companions', 'New models')",85,100,0.85
"('Locations - Dungeons', 'Locations - Player-Owned')",29,51,0.5686274509803921
"('Creatures', 'Items - Apparatus')",46,22,2.090909090909091
"('For female characters', 'Cheating')",209,50,4.18
"('For female characters', 'New models')",209,100,2.09
"('Magic - Potions', 'Utilities for Players')",14,63,0.2222222222222222
"('Creatures - Rideable', 'Magic - Potions')",5,14,0.35714285714285715
"('Compilation', 'Replacer')",16,255,0.06274509803921569
"('Lighting', 'Items - Clutter')",38,46,0.8260869565217391
"('Lore-Friendly', 'Hearthfire')",322,12,26.833333333333332
"('Replacer', 'Animation - Modified')",255,17,15.0
"('Faction: Dark Brotherhood', 'For female characters')",5,209,0.023923444976076555
"('Replacer', 'Creatures - Rideable')",255,5,51.0
"('New textures', 'Utilities for Modders')",340,26,13.076923076923077
"('Environment - Weather', 'Unrealistic')",14,57,0.24561403508771928
"('Lighting', 'Italian')",38,29,1.3103448275862069
"('Magic - Enchantments', 'Tutorials for Modders')",39,12,3.25
"('New models', 'Magic - Spells')",100,80,1.25
"('Translation', 'Plants / Foliage')",110,15,7.333333333333333
"('New Lands', 'Utilities for Modders')",18,26,0.6923076923076923
"('Creatures - Rideable', 'User Interface')",5,39,0.1282051282051282
"('Items - Furniture', 'Items - Leveled')",19,15,1.2666666666666666
"('Related to vampires', 'Items - Ingredients')",23,21,1.0952380952380953
"('New models', 'Races - Modified')",100,31,3.225806451612903
