Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('Environment - Weather', 'Lighting')",1,4,0.000137,0.000547,0.000137,0.000684
"('NPCs', 'Tutorials for Modders')",150,12,0.020531,0.001642,0.000137,0.022174
"('Face models', 'Magic - Spells')",417,62,0.057076,0.008486,0.000274,0.065563
"('Companion - Zevran', 'Clothing - Male')",82,25,0.011224,0.003422,0.000411,0.014645
"('Locations - Dungeons', 'Locations - World Map')",13,18,0.001779,0.002464,0.000958,0.004243
"('Companion - Zevran', 'New Lands')",82,22,0.011224,0.003011,0.000137,0.014235
"('Companion - Mhairi', 'French')",7,21,0.000958,0.002874,0.000137,0.003832
"('Companion - Sten', 'Weapons')",44,227,0.006022,0.03107,0.000411,0.037093
"('Companion - Velanna', 'Companion - Loghain')",13,21,0.001779,0.002874,0.000274,0.004654
"('Quests', 'Saved games')",59,85,0.008076,0.011634,0.000137,0.01971
"('Clothing', 'Locations - Dungeons')",109,13,0.014919,0.001779,0.000411,0.016699
"('Scripted Events', 'English')",76,509,0.010402,0.069669,0.00657,0.080071
"('Gameplay Effects/Changes', 'Saved games')",257,85,0.035177,0.011634,0.000274,0.046811
"('Environment - Other', 'Environment - Sky')",18,3,0.002464,0.000411,0.000274,0.002874
"('Magic - Enchantments', 'NPCs')",19,150,0.002601,0.020531,0.000547,0.023132
"('Magic - Enchantments', 'User Interface')",19,38,0.002601,0.005201,0.000274,0.007802
"('Related to Movies/TV/Other Games', 'Companion - New - Male')",59,35,0.008076,0.004791,0.000274,0.012866
"('Companion - New - Female', 'Body models')",34,30,0.004654,0.004106,0.000958,0.00876
"('New models', 'Translation')",123,6,0.016835,0.000821,0.000137,0.017657
"('Italian', 'Polish')",21,26,0.002874,0.003559,0.002464,0.006433
"('Companion - Shale', 'Quests')",10,59,0.001369,0.008076,0.000274,0.009444
"('Animation - Modified', 'Face models')",37,417,0.005064,0.057076,0.000274,0.062141
"('Spanish', 'Books')",26,16,0.003559,0.00219,0.000274,0.005749
"('Companion - Justice', 'Companion - Oghren')",12,32,0.001642,0.00438,0.000684,0.006022
"('Gameplay Effects/Changes', 'Unbalanced')",257,6,0.035177,0.000821,0.000547,0.035998
"('Replacer', 'Items - Ingredients')",401,7,0.054886,0.000958,0.000137,0.055845
"('For DAO', 'Skills')",213,54,0.029154,0.007391,0.000547,0.036545
"('Replacer', 'Companion - Morrigan')",401,102,0.054886,0.013961,0.005612,0.068848
"('Companion - Loghain', 'Companion - Sten')",21,44,0.002874,0.006022,0.001642,0.008897
"('Clothing - Male', 'Plants / Foliage')",25,3,0.003422,0.000411,0.000274,0.003832
"('Spanish', 'Locations - Buildings')",26,27,0.003559,0.003696,0.000137,0.007254
"('Humor, Joke or Just for Fun', 'NPCs')",16,150,0.00219,0.020531,0.000821,0.022721
"('Not Lore-Friendly', 'Japanese')",24,15,0.003285,0.002053,0.000137,0.005338
"('English', 'Spanish')",509,26,0.069669,0.003559,0.003285,0.073227
"('Companion - New - Female', 'Video')",34,44,0.004654,0.006022,0.000137,0.010676
"('Companion - Dog', 'Locations - Caverns')",21,6,0.002874,0.000821,0.000137,0.003696
"('Items - Clutter', 'Magic - Enchantments')",20,19,0.002737,0.002601,0.000137,0.005338
"('Companion - Morrigan', 'Face models')",102,417,0.013961,0.057076,0.007665,0.071038
"('Companion - New - Male', 'Utilities for Modders')",35,36,0.004791,0.004927,0.000274,0.009718
"('For female characters', 'Gameplay Effects/Changes')",271,257,0.037093,0.035177,0.001779,0.072269
"('New models', 'Armor - Shields')",123,79,0.016835,0.010813,0.001369,0.027649
"('Unrealistic', ""Modder's Resource"")",6,84,0.000821,0.011497,0.000137,0.012319
"('Companion - Justice', 'Companion - New - Female')",12,34,0.001642,0.004654,0.000137,0.006296
"('For DAO', 'Spanish')",213,26,0.029154,0.003559,0.000821,0.032713
"('Companion Friendly', 'Quests')",61,59,0.008349,0.008076,0.000137,0.016425
"('Singleplayer Campaign', 'Spanish')",183,26,0.025048,0.003559,0.001095,0.028607
"('Replacer', 'Companion - Sten')",401,44,0.054886,0.006022,0.002464,0.060909
"('For female characters', 'Companion - Wynne')",271,46,0.037093,0.006296,0.001095,0.043389
"('Hair', 'Tutorials for Players')",83,12,0.011361,0.001642,0.000137,0.013003
"('Companion - Zevran', 'Locations - Caverns')",82,6,0.011224,0.000821,0.000137,0.012045
"('Cheating', 'Fair and balanced')",106,44,0.014509,0.006022,0.000137,0.020531
"('English', 'Locations - Dungeons')",509,13,0.069669,0.001779,0.000958,0.071448
"('Books', 'Items - Ingredients')",16,7,0.00219,0.000958,0.000137,0.003148
"('Replacer', 'Unrealistic')",401,6,0.054886,0.000821,0.000411,0.055708
"('Companion - Leliana', 'Companion - Zevran')",117,82,0.016014,0.011224,0.005064,0.027238
"('Gameplay Effects/Changes', 'User Interface')",257,38,0.035177,0.005201,0.000547,0.040378
"('Companion - Shale', 'English')",10,509,0.001369,0.069669,0.000274,0.071038
"('For DAA', 'German')",49,44,0.006707,0.006022,0.000137,0.012729
"('Audio - Sound FX', 'New textures')",23,290,0.003148,0.039693,0.000821,0.042842
"('For male characters', 'Lore-Friendly')",234,295,0.032028,0.040378,0.009171,0.072406
"('Companion - Justice', 'Face models')",12,417,0.001642,0.057076,0.001232,0.058719
"('Quests', 'Magic - Enchantments')",59,19,0.008076,0.002601,0.000411,0.010676
"('Gameplay Effects/Changes', 'Races - New')",257,6,0.035177,0.000821,0.000684,0.035998
"('Compilation', 'Companion - Wynne')",6,46,0.000821,0.006296,0.000274,0.007117
"('Scripted Events', 'Plants / Foliage')",76,3,0.010402,0.000411,0.000274,0.010813
"('French', 'Clothing - Male')",21,25,0.002874,0.003422,0.000137,0.006296
"('Not Lore-Friendly', 'French')",24,21,0.003285,0.002874,0.000137,0.006159
"('Environment - Other', 'Clothing - Female')",18,31,0.002464,0.004243,0.000274,0.006707
"('Animation - New', 'Classes component')",29,31,0.003969,0.004243,0.000547,0.008212
"('Audio - Voices', 'Utilities for Players')",19,77,0.002601,0.010539,0.000137,0.01314
"('Chargen', 'Companions')",136,259,0.018615,0.03545,0.001506,0.054065
"('Animation - Modified', 'Lighting')",37,4,0.005064,0.000547,0.000137,0.005612
"('Companion - Alistair', 'Audio - Sound FX')",102,23,0.013961,0.003148,0.000274,0.017109
"('Fair and balanced', 'Italian')",44,21,0.006022,0.002874,0.000274,0.008897
"('Companion - Leliana', 'Companion - Loghain')",117,21,0.016014,0.002874,0.001779,0.018889
"('Unbalanced', 'Books')",6,16,0.000821,0.00219,0.000137,0.003011
"('Fair and balanced', 'Companion - Mhairi')",44,7,0.006022,0.000958,0.000137,0.006981
"('Gameplay Effects/Changes', 'Polish')",257,26,0.035177,0.003559,0.000821,0.038735
"('Skills', 'Clothing')",54,109,0.007391,0.014919,0.000547,0.02231
"('Other languages', 'Spanish')",5,26,0.000684,0.003559,0.000547,0.004243
"('Companion - New - Male', 'Locations - Caverns')",35,6,0.004791,0.000821,0.000274,0.005612
"('Spanish', 'Clothing - Female')",26,31,0.003559,0.004243,0.000137,0.007802
"('Nudity', 'Armor - Shields')",9,79,0.001232,0.010813,0.000137,0.012045
"('Body models', 'Saved games')",30,85,0.004106,0.011634,0.000411,0.01574
"('Not Lore-Friendly', 'Spanish')",24,26,0.003285,0.003559,0.000137,0.006844
"('Companion - Zevran', 'Lore-Friendly')",82,295,0.011224,0.040378,0.004243,0.051601
"('Companion - Alistair', 'Companion - Wynne')",102,46,0.013961,0.006296,0.003696,0.020257
"('New textures', 'User Interface')",290,38,0.039693,0.005201,0.000137,0.044895
"('Companion - New - Male', 'Animation - New')",35,29,0.004791,0.003969,0.000411,0.00876
"('Companion - Morrigan', 'New textures')",102,290,0.013961,0.039693,0.002327,0.053655
"('Companion - New - Male', 'Magic - Potions')",35,9,0.004791,0.001232,0.000137,0.006022
"('Video', 'Locations - Buildings')",44,27,0.006022,0.003696,0.000821,0.009718
"('Companion - Justice', 'Companion - Sigrun')",12,11,0.001642,0.001506,0.000684,0.003148
"('Audio - Voices', 'Creatures')",19,41,0.002601,0.005612,0.000547,0.008212
"('Companion - Dog', 'Skills')",21,54,0.002874,0.007391,0.000274,0.010266
"('Audio - Music', 'Face models')",11,417,0.001506,0.057076,0.000411,0.058582
"('For female characters', 'Animation - Modified')",271,37,0.037093,0.005064,0.000547,0.042157
"('For female characters', 'NPC Vendors')",271,43,0.037093,0.005886,0.001916,0.042978
"('Video', 'German')",44,44,0.006022,0.006022,0.000411,0.012045
"('Companion - Shale', 'German')",10,44,0.001369,0.006022,0.000137,0.007391
"('Replacer', 'Weapons')",401,227,0.054886,0.03107,0.005201,0.085957
"('Replacer', 'Classes component')",401,31,0.054886,0.004243,0.000411,0.059129
"('Companion - Sigrun', 'New textures')",11,290,0.001506,0.039693,0.000137,0.041199
"('For DAA', 'Companion - Wynne')",49,46,0.006707,0.006296,0.000547,0.013003
"('Sexy/Skimpy', 'Unrealistic')",11,6,0.001506,0.000821,0.000137,0.002327
"('Companion - Dog', 'Companion - Shale')",21,10,0.002874,0.001369,0.000547,0.004243
"('Classes component', 'Saved games')",31,85,0.004243,0.011634,0.000137,0.015877
"('Chargen', 'Russian')",136,32,0.018615,0.00438,0.000411,0.022995
"('For female characters', 'Not Lore-Friendly')",271,24,0.037093,0.003285,0.001642,0.040378
"('Russian', 'NPCs')",32,150,0.00438,0.020531,0.000958,0.024911
"('New Lands', 'Video')",22,44,0.003011,0.006022,0.000821,0.009034
"('Audio - Music', 'Locations - Caverns')",11,6,0.001506,0.000821,0.000137,0.002327
"('Companion - Morrigan', 'Items - Apparatus')",102,15,0.013961,0.002053,0.000137,0.016014
"('Companion - Alistair', 'Utilities for Modders')",102,36,0.013961,0.004927,0.000274,0.018889
"('For DAO', 'NPCs')",213,150,0.029154,0.020531,0.005886,0.049685
"('For DA2', 'Utilities for Modders')",7,36,0.000958,0.004927,0.000137,0.005886
"('Face models', 'Tutorials for Modders')",417,12,0.057076,0.001642,0.000137,0.058719
"('Japanese', 'Books')",15,16,0.002053,0.00219,0.000137,0.004243
"('Official', 'Armor - Shields')",3,79,0.000411,0.010813,0.000137,0.011224
"('Czech', 'Weapons')",5,227,0.000684,0.03107,0.000137,0.031755
"('Face models', 'Magic - Potions')",417,9,0.057076,0.001232,0.000274,0.058308
"('Companion - Alistair', 'Hair')",102,83,0.013961,0.011361,0.001642,0.025322
"('For DAO', 'Locations - Dungeons')",213,13,0.029154,0.001779,0.000137,0.030933
"('For DAA', 'Animation - Modified')",49,37,0.006707,0.005064,0.000137,0.011771
"('Polish', 'Magic - Enchantments')",26,19,0.003559,0.002601,0.000137,0.006159
"('Quests', 'German')",59,44,0.008076,0.006022,0.000411,0.014098
"('Companion - Oghren', 'Weapons')",32,227,0.00438,0.03107,0.000547,0.03545
"('Companion - New - Male', 'Body models')",35,30,0.004791,0.004106,0.000411,0.008897
"('Gameplay Effects/Changes', 'NPC Vendors')",257,43,0.035177,0.005886,0.002053,0.041062
"('Fair and balanced', 'Creatures')",44,41,0.006022,0.005612,0.000547,0.011634
"('Companions', 'Related to Movies/TV/Other Games')",259,59,0.03545,0.008076,0.001232,0.043526
"('Companion - Oghren', 'NPC Vendors')",32,43,0.00438,0.005886,0.000547,0.010266
"('Companion - Anders (DA2)', 'NPCs')",2,150,0.000274,0.020531,0.000137,0.020805
"('New models', 'Items - Furniture')",123,14,0.016835,0.001916,0.000411,0.018752
"('For female characters', 'Quests')",271,59,0.037093,0.008076,0.000958,0.045168
"('For DAO', 'Video')",213,44,0.029154,0.006022,0.001095,0.035177
"('Quests', 'Locations - Buildings')",59,27,0.008076,0.003696,0.001232,0.011771
"('For female characters', 'Companion - Morrigan')",271,102,0.037093,0.013961,0.002874,0.051054
"('Related to Movies/TV/Other Games', 'Humor, Joke or Just for Fun')",59,16,0.008076,0.00219,0.000547,0.010266
"('Humor, Joke or Just for Fun', 'Armor - Shields')",16,79,0.00219,0.010813,0.000137,0.013003
"('Translation', 'English')",6,509,0.000821,0.069669,0.000274,0.07049
"('For DAA', 'Classes component')",49,31,0.006707,0.004243,0.000274,0.01095
"('Environment - Other', 'Locations - Caverns')",18,6,0.002464,0.000821,0.000137,0.003285
"('Replacer', 'Locations - Caverns')",401,6,0.054886,0.000821,0.000137,0.055708
"('Companion - Wynne', 'Items - Furniture')",46,14,0.006296,0.001916,0.000137,0.008212
"('Body models', ""Modder's Resource"")",30,84,0.004106,0.011497,0.000411,0.015604
"('Cheating', 'Items - Apparatus')",106,15,0.014509,0.002053,0.000547,0.016562
"('Saved games', 'NPCs')",85,150,0.011634,0.020531,0.000137,0.032165
"('Companion - Nathaniel', 'Companion - Zevran')",11,82,0.001506,0.011224,0.000547,0.012729
"('Chargen', 'English')",136,509,0.018615,0.069669,0.004517,0.088284
"('Fair and balanced', 'Utilities for Players')",44,77,0.006022,0.010539,0.000547,0.016562
"('Clothing - Female', 'NPC Vendors')",31,43,0.004243,0.005886,0.000411,0.010129
"('Companions', 'Animation - New')",259,29,0.03545,0.003969,0.001369,0.03942
"('Magic - Spells', 'Utilities for Players')",62,77,0.008486,0.010539,0.000274,0.019025
"('Unbalanced', 'Polish')",6,26,0.000821,0.003559,0.000274,0.00438
"('Replacer', 'Locations - Buildings')",401,27,0.054886,0.003696,0.000411,0.058582
"('New textures', 'Races - New')",290,6,0.039693,0.000821,0.000274,0.040515
"('Companion Friendly', 'Armor - Shields')",61,79,0.008349,0.010813,0.001095,0.019162
"('Companion - Loghain', 'Video')",21,44,0.002874,0.006022,0.000274,0.008897
"('Body models', 'Nudity')",30,9,0.004106,0.001232,0.000274,0.005338
"('Creatures', 'Items - Clutter')",41,20,0.005612,0.002737,0.000411,0.008349
"('Companions', 'Russian')",259,32,0.03545,0.00438,0.000684,0.03983
"('Companion - Zevran', 'Races - Modified')",82,17,0.011224,0.002327,0.000411,0.013551
"('Companion - Oghren', 'Magic - Enchantments')",32,19,0.00438,0.002601,0.000137,0.006981
"('Gameplay Effects/Changes', 'Unrealistic')",257,6,0.035177,0.000821,0.000137,0.035998
"('Companion - Isabela', 'NPCs')",3,150,0.000411,0.020531,0.000274,0.020942
"('Companion - Velanna', 'New textures')",13,290,0.001779,0.039693,0.000274,0.041473
"('Singleplayer Campaign', 'Locations - Dungeons')",183,13,0.025048,0.001779,0.000821,0.026827
"('Animation - New', 'Scripted Events')",29,76,0.003969,0.010402,0.000958,0.014372
"('Companion - New - Female', 'Saved games')",34,85,0.004654,0.011634,0.000684,0.016288
"('Items - Ingredients', 'Utilities for Players')",7,77,0.000958,0.010539,0.000137,0.011497
"('Replacer', 'Translation')",401,6,0.054886,0.000821,0.000411,0.055708
"('Non-Playable Resource', 'Utilities for Modders')",21,36,0.002874,0.004927,0.000821,0.007802
"('Chargen', 'New models')",136,123,0.018615,0.016835,0.001642,0.03545
"('Chargen', 'Items - Apparatus')",136,15,0.018615,0.002053,0.000137,0.020668
"('Companion - Leliana', 'Translation')",117,6,0.016014,0.000821,0.000137,0.016835
"('Audio - Sound FX', 'NPC Vendors')",23,43,0.003148,0.005886,0.000411,0.009034
"('Replacer', 'Russian')",401,32,0.054886,0.00438,0.001916,0.059266
"('Companion - Morrigan', 'Locations - World Map')",102,18,0.013961,0.002464,0.000137,0.016425
"('Clothing', 'Items - Furniture')",109,14,0.014919,0.001916,0.000274,0.016835
"('Companion - New - Female', 'Nudity')",34,9,0.004654,0.001232,0.000137,0.005886
"('Fair and balanced', 'Audio - Sound FX')",44,23,0.006022,0.003148,0.000411,0.009171
"('For DA2', 'Clothing - Male')",7,25,0.000958,0.003422,0.000137,0.00438
"('Body models', 'English')",30,509,0.004106,0.069669,0.000958,0.073775
"('Animation - Modified', 'Russian')",37,32,0.005064,0.00438,0.000137,0.009444
"('Companion Friendly', 'Translation')",61,6,0.008349,0.000821,0.000274,0.009171
"('Companion - Loghain', 'Locations - Buildings')",21,27,0.002874,0.003696,0.000137,0.00657
"('For DAO', 'Companion - Alistair')",213,102,0.029154,0.013961,0.003422,0.043115
"('Companion - Zevran', ""Modder's Resource"")",82,84,0.011224,0.011497,0.000274,0.022721
"('Related to Movies/TV/Other Games', 'Companion - New - Female')",59,34,0.008076,0.004654,0.000411,0.012729
"('New Lands', ""Modder's Resource"")",22,84,0.003011,0.011497,0.000684,0.014509
"('Spanish', 'Items - Ingredients')",26,7,0.003559,0.000958,0.000137,0.004517
"('Books', 'Plants / Foliage')",16,3,0.00219,0.000411,0.000411,0.002601
"('Companion - New - Female', 'Scripted Events')",34,76,0.004654,0.010402,0.000274,0.015056
"('Companion - Dog', 'Saved games')",21,85,0.002874,0.011634,0.000547,0.014509
"('Companion Friendly', 'For DAA')",61,49,0.008349,0.006707,0.001916,0.015056
"('Unbalanced', 'Armor - Shields')",6,79,0.000821,0.010813,0.000411,0.011634
"('Replacer', 'Non-Playable Resource')",401,21,0.054886,0.002874,0.000411,0.057761
"('Companion - Oghren', 'Lore-Friendly')",32,295,0.00438,0.040378,0.001642,0.044758
"('Unbalanced', 'Companion - Morrigan')",6,102,0.000821,0.013961,0.000274,0.014782
"('Hair', 'Lighting')",83,4,0.011361,0.000547,0.000137,0.011908
"('Replacer', 'Magic - Potions')",401,9,0.054886,0.001232,0.000274,0.056118
"('Companion - Mhairi', 'New models')",7,123,0.000958,0.016835,0.000137,0.017794
"('Companion - New - Male', ""Modder's Resource"")",35,84,0.004791,0.011497,0.000547,0.016288
"('Replacer', 'Items - Apparatus')",401,15,0.054886,0.002053,0.000137,0.05694
"('For female characters', 'Environment - Sky')",271,3,0.037093,0.000411,0.000137,0.037503
"('Companion - New - Male', 'Clothing')",35,109,0.004791,0.014919,0.000411,0.01971
"('Replacer', 'Animation - New')",401,29,0.054886,0.003969,0.000821,0.058856
"('Audio - Sound FX', 'Face models')",23,417,0.003148,0.057076,0.000547,0.060224
"('For female characters', 'Czech')",271,5,0.037093,0.000684,0.000137,0.037777
"('For female characters', 'Magic - Potions')",271,9,0.037093,0.001232,0.000137,0.038325
"('Spanish', 'Creatures')",26,41,0.003559,0.005612,0.000274,0.009171
"('For female characters', 'Items - Apparatus')",271,15,0.037093,0.002053,0.000684,0.039146
"('Animation - New', 'Utilities for Players')",29,77,0.003969,0.010539,0.000137,0.014509
"('Cheating', 'Face models')",106,417,0.014509,0.057076,0.000137,0.071585
"('Video', ""Modder's Resource"")",44,84,0.006022,0.011497,0.000274,0.01752
"('Replacer', 'Magic - Spells')",401,62,0.054886,0.008486,0.001916,0.063373
"('For male characters', 'French')",234,21,0.032028,0.002874,0.000821,0.034903
"('Companion - Leliana', 'Audio - Music')",117,11,0.016014,0.001506,0.000274,0.01752
"('For female characters', 'Animation - New')",271,29,0.037093,0.003969,0.000274,0.041062
"('French', 'Italian')",21,21,0.002874,0.002874,0.002464,0.005749
"('Italian', 'Magic - Enchantments')",21,19,0.002874,0.002601,0.000137,0.005475
"('Hair', 'Items - Apparatus')",83,15,0.011361,0.002053,0.000274,0.013414
"('Companion - Anders', 'Companion - Wynne')",14,46,0.001916,0.006296,0.000547,0.008212
"('Translation', 'Clothing - Male')",6,25,0.000821,0.003422,0.000274,0.004243
